customer_id,age,account_tenure_months,monthly_active_days,avg_daily_usage_minutes,num_sessions_per_week,support_tickets_30d,payment_delay_days,subscription_type,has_active_promo,app_rating,num_notification_opt_out,customer_support_satisfaction,monthly_charges,churn_target,avg_active_days_3m,usage_minutes_3m,support_tickets_3m,avg_active_days_6m,usage_minutes_6m,support_tickets_6m,avg_active_days_12m,usage_minutes_12m,support_tickets_12m,engagement_score,satisfaction_score,usage_trend_3m_6m,subscription_type_enc,has_active_promo_enc
117,39,55,1,5.0,1,3,3,VIP,No,4,2,4,42.610863408110184,0,0.0,0.4230886445247499,9,2.8506602020558196,7.024914072522,18,0.0,17.171985184597183,36,0.0443,0.8,-0.8227,,0
118,23,120,29,106.83860457532082,15,1,0,Basic,Yes,5,1,5,8.154234146509882,0,30.0,99.12044101829686,3,30.0,125.50252379935684,6,26.183644682668643,115.5733651859606,12,0.9428,1.0,-0.2085,0.0,1
119,53,23,21,65.8885824867309,11,1,0,Basic,Yes,3,1,4,8.960853611229853,0,22.029446642440902,63.88004555624592,3,21.512639653200875,65.3319127749249,6,19.809842429909494,66.58185970339288,12,0.6568,0.7,-0.0219,0.0,1
120,51,24,20,68.9938396484765,10,0,1,VIP,No,4,1,5,52.08437399172225,0,17.258509832266377,63.27587324066789,0,22.40452456038037,75.75959096839819,0,15.674951760808169,61.77946839438318,0,0.6395,0.9,-0.1626,,0
121,50,1,16,60.073764587447386,7,0,1,Premium,No,3,2,5,23.82074754394555,1,5.333333333333333,20.024588195815795,0,16.0,60.073764587447386,0,16.0,60.073764587447386,0,0.5136,0.8,-0.6558,1.0,0
122,27,78,19,55.32781100762625,8,0,0,VIP,No,5,3,3,50.963859113327786,0,18.94464881332206,64.88278273404713,0,20.02748597809386,58.18509183145074,0,17.307205720544356,58.874557733919,0,0.552,0.8,0.1132,,0
123,61,3,17,46.36290160227771,8,0,1,Basic,Yes,2,1,1,8.70116914400743,1,12.58156076159284,52.59239272940491,0,17.0,46.36290160227771,0,17.0,46.36290160227771,0,0.4955,0.3,0.1315,0.0,1
124,18,29,24,67.46706633124568,11,0,2,VIP,Yes,3,2,5,53.28047836034096,0,24.376554255891428,75.49951363608275,0,23.476594579342443,66.28691486568198,0,29.095188173903388,57.27691779590515,0,0.702,0.8,0.1369,,1
125,48,41,22,67.40635831537256,9,0,1,Basic,Yes,4,1,4,12.19815392991567,0,19.644907875733384,81.11691810896905,0,22.87227975672088,76.42250738110843,0,21.65059593302888,70.31165960752628,0,0.6466,0.8,0.0606,0.0,1
126,70,14,25,85.63443239191893,10,2,17,Basic,Yes,3,0,4,9.05715010538762,0,26.41333709378201,91.81643216822856,6,22.862228086277888,75.10158802938348,12,26.777666742907307,68.03076827654886,24,0.7616,0.7,0.2196,0.0,1
127,26,3,26,79.2574641549775,11,1,3,Premium,Yes,5,1,4,26.73717540294723,0,23.7061175084404,77.34662219204749,3,26.0,79.2574641549775,0,26.0,79.2574641549775,0,0.768,0.9,-0.0238,1.0,1
128,30,11,26,88.64509467672507,12,2,0,Basic,No,5,0,5,9.743033590612717,0,26.438319641042057,96.06571849509244,6,24.638694818812336,99.16770319620215,12,26.0,88.64509467672507,1,0.8136,1.0,-0.031,0.0,0
129,41,5,21,63.98688572690085,11,1,0,Premium,Yes,5,1,4,19.007766313722986,1,23.589140465579703,71.32358328097094,3,21.0,63.98688572690085,0,21.0,63.98688572690085,0,0.6504,0.9,0.1129,1.0,1
130,34,27,22,65.133325010823,10,1,0,Basic,No,3,2,4,10.154042179080596,0,23.949120162026453,53.96158439712654,3,21.375881905599055,64.72857024684228,6,19.96644812965956,70.44932501481347,12,0.6533,0.7,-0.1638,0.0,0
131,18,1,26,71.8918729735077,11,0,17,Premium,Yes,4,0,5,23.055058670841714,0,8.666666666666666,23.9639576578359,0,26.0,71.8918729735077,0,26.0,71.8918729735077,0,0.7434,0.9,-0.6575,1.0,1
132,41,1,26,76.82927050556299,10,7,18,Basic,No,1,1,4,10.956475700911598,1,8.666666666666666,25.60975683518766,2,26.0,76.82927050556299,1,26.0,76.82927050556299,0,0.7456,0.5,-0.6581,0.0,0
133,22,27,21,50.497525567348504,8,0,1,VIP,No,2,0,3,51.02243696899498,0,17.999791525826307,65.92061477770068,0,22.576453682397293,65.78289709311525,0,23.150253034206077,74.42835737688156,0,0.5626,0.5,0.0021,,0
134,44,4,21,53.910583102815586,9,2,0,Premium,No,5,1,2,17.60923245534596,1,20.121808319401048,52.30485782846405,6,21.0,53.910583102815586,1,21.0,53.910583102815586,0,0.5883,0.7,-0.0292,1.0,0
135,24,16,18,74.86990618482176,7,1,0,Premium,No,2,2,4,21.87940844480574,0,17.547987661454187,86.45806246886524,3,22.024599069645294,98.49495130927193,6,17.13304161200157,63.54820736987635,12,0.5896,0.6,-0.121,1.0,0
136,62,66,22,74.66515347615315,9,0,0,Basic,Yes,4,2,4,8.050664068481971,0,21.40435531303349,75.20330943124426,0,24.5558853378379,60.00490677013046,0,24.35423450815784,84.20203624464177,0,0.6708,0.8,0.2491,0.0,1
137,30,1,23,62.685958450439955,11,1,1,Basic,No,4,3,5,9.630957252463968,1,7.666666666666666,20.895319483479984,0,23.0,62.685958450439955,0,23.0,62.685958450439955,0,0.6728,0.9,-0.6562,0.0,0
138,37,1,22,59.42452157642792,9,0,1,VIP,Yes,5,1,5,44.2787104204303,0,7.333333333333333,19.808173858809305,0,22.0,59.42452157642792,0,22.0,59.42452157642792,0,0.62,1.0,-0.6556,,1
139,49,71,24,63.06422508765495,10,0,1,Basic,Yes,1,3,3,10.50315634750928,0,21.63816865534943,77.79809931086199,0,25.327344187748636,46.73573633379807,0,21.425542232283114,65.080020161718,0,0.6731,0.4,0.6507,0.0,1
140,20,11,21,61.170398983288806,10,1,3,Basic,No,4,1,2,12.612622431477348,0,24.09221788721131,61.09921170554104,3,21.283677248292737,44.58165528557379,6,21.0,61.170398983288806,0,0.6268,0.6,0.3624,0.0,0
141,44,13,21,75.84587838027666,8,1,2,Basic,Yes,5,3,3,11.753004303669728,0,21.29604237063739,84.42553115194686,3,24.00356897297015,52.67239537903644,6,21.101728480994105,56.882035006201946,12,0.6471,0.8,0.5916,0.0,1
142,59,25,20,78.85967306957679,9,0,21,Premium,No,3,1,5,18.31740266888678,0,21.958525256028903,71.93020847802184,0,17.601074662277703,87.63072944626978,0,18.8376234355983,112.77267266161904,0,0.6581,0.8,-0.1771,1.0,0
143,18,17,16,49.43211399237549,7,0,3,Premium,Yes,2,3,5,16.46141911996906,0,17.917186280690682,50.06235517741364,0,19.835363249000313,60.108138256595325,0,18.35363605974921,9.16292189522035,0,0.4781,0.7,-0.1644,1.0,1
144,43,46,23,67.41511196580711,10,0,0,Premium,No,5,2,3,19.432634326602003,0,27.155863283209666,78.50328476429033,0,23.99252286299815,82.09156632304362,0,20.875126171958804,83.39685517030993,0,0.6742,0.8,-0.0432,1.0,0
145,43,10,24,82.80583466076196,10,1,0,Premium,No,4,1,4,19.240748124837697,0,24.363762010478105,86.6283352919055,3,24.132014124477912,109.24823344381082,6,24.0,82.80583466076196,0,0.7389,0.8,-0.2052,1.0,0
146,51,2,24,80.97611538130313,11,0,1,Basic,Yes,3,3,4,10.666518427103512,1,16.0,53.98407692086875,0,24.0,80.97611538130313,0,24.0,80.97611538130313,0,0.7471,0.7,-0.3293,0.0,1
147,21,21,26,86.59854254689172,13,0,1,Premium,No,5,1,5,22.854478831447008,0,25.258429617110167,96.86684574318008,0,27.642741167357276,86.2247713383283,0,22.040359473056252,97.94848997329596,0,0.821,1.0,0.122,1.0,0
148,19,19,28,77.02312178930583,12,1,25,Basic,No,3,1,5,7.85802069492986,0,30.0,93.89431236062757,3,28.59648859922734,82.87238379726367,6,27.186155127438663,71.73471510872078,12,0.8015,0.8,0.1314,0.0,0
149,48,13,19,65.3653754955029,9,1,2,Premium,No,4,3,4,18.024104644906405,0,16.359529168154733,76.68179040327624,3,20.052382401524564,42.27642358606331,6,19.199515206964055,87.75704495624495,12,0.5998,0.8,0.795,1.0,0
150,45,14,24,65.83361210798445,9,0,1,Premium,Yes,1,1,5,22.088792098343085,0,22.243750843613636,69.15101842364989,0,26.217086950400414,87.06975367003473,0,24.893905702848492,48.65908958097347,0,0.668,0.6,-0.2035,1.0,1
151,43,72,3,7.033386365963825,1,1,0,VIP,No,4,3,1,46.28458345884923,0,3.4739835214629267,6.886217001276,3,3.758512772975884,3.718397237853663,6,1.9081164208630237,43.95163766141086,12,0.0777,0.5,0.6714,,0
152,45,50,24,73.64302711762059,11,0,1,Basic,No,4,2,4,8.079261109196159,0,23.69440509195501,75.56360367594819,0,26.621392447869137,80.41355428439275,0,18.659476308916087,84.95586899660421,0,0.7226,0.8,-0.0596,0.0,0
153,27,3,10,26.29125423923086,6,3,1,Basic,Yes,1,2,4,11.373266697078598,1,11.935288915410014,13.452052554056522,9,10.0,26.29125423923086,1,10.0,26.29125423923086,0,0.3067,0.5,-0.4705,0.0,1
154,44,17,11,34.66395583255547,6,0,0,Basic,Yes,5,3,5,9.731108434148595,0,8.322613525041156,37.34349712292006,0,13.17761229177995,13.54307751927199,0,11.75131269896895,49.58158088765057,0,0.3479,1.0,1.6365,0.0,1
155,44,40,29,74.50340724377634,13,0,3,VIP,No,5,3,1,54.52568780270951,0,28.866107984733603,63.05486970035451,0,26.777823126880513,83.25121086360761,0,28.014858128060236,85.30468116785225,0,0.8207,0.6,-0.2397,,0
156,33,22,17,51.532937861391986,7,1,2,VIP,No,5,1,4,46.303722294815195,0,16.625976514962684,47.792325969724374,3,17.052821689923647,57.21031019805392,6,18.009710918882966,52.59819284410272,12,0.4984,0.9,-0.1618,,0
157,65,83,17,34.16255539708706,7,0,18,Premium,Yes,2,3,4,20.497084648673862,0,14.85551205866836,41.66475572961858,0,12.492845491007124,33.47313853249739,0,19.20825740049277,28.6728877396757,0,0.4405,0.6,0.2376,1.0,1
158,46,37,10,38.58197554933399,5,1,0,Basic,No,4,2,4,10.73050538299188,0,11.757320241265823,34.64643418721756,3,9.989532172972629,46.94223401027923,6,9.505173453456248,29.79082127574404,12,0.3334,0.8,-0.2565,0.0,0
159,19,11,22,75.88695119142372,10,0,14,Premium,Yes,3,2,4,15.30863185067173,0,21.81643142074383,89.97654298055548,0,23.705282447704693,78.46104708188491,0,22.0,75.88695119142372,0,0.6891,0.7,0.1449,1.0,1
160,49,15,17,59.07176860521841,7,0,0,Basic,No,2,1,5,10.92134220460663,0,16.731850778305443,58.66818532338781,0,15.437135111852458,47.59132527897238,0,19.797073985374816,57.35687137506992,0,0.5236,0.7,0.228,0.0,0
161,22,56,22,60.4107631078078,11,1,1,Premium,No,4,2,1,20.840656346935788,0,20.350593085463128,72.45226653600298,3,25.060343410324872,61.30064032325788,6,22.331260763007812,71.84781678079267,12,0.6518,0.5,0.179,1.0,0
162,53,21,28,81.93252167410436,13,0,1,VIP,No,4,2,4,54.57149075424233,0,27.260268834429223,79.16995399402124,0,24.728203559696613,86.93768183406935,0,25.075840994874103,81.42426864224433,0,0.8322,0.8,-0.0883,,0
163,59,21,25,83.86295898235487,11,2,3,Basic,No,4,0,3,9.452821176562605,0,22.956744822158868,82.7884779608022,6,23.612590633034685,59.48164027041999,12,24.695113382899567,81.47402843797025,24,0.77,0.7,0.3854,0.0,0
164,27,47,1,5.924840060273832,1,0,2,Premium,No,4,3,1,18.02037804589209,1,2.7275327707288533,17.458290045394378,0,0.0,9.838329284606363,0,2.336299932161658,1.55405317382327,0,0.0474,0.5,0.7031,1.0,0
165,52,1,26,92.89055711770608,13,0,0,Premium,No,4,4,4,21.43382947137932,0,8.666666666666666,30.96351903923536,0,26.0,92.89055711770608,0,26.0,92.89055711770608,0,0.842,0.8,-0.6596,1.0,0
166,43,1,18,47.06005612034497,7,0,1,Basic,No,5,0,3,10.522644753467924,1,6.0,15.686685373448322,0,18.0,47.06005612034497,0,18.0,47.06005612034497,0,0.4969,0.8,-0.6528,0.0,0
167,51,10,12,30.391394699264296,6,0,8,Premium,No,2,0,2,16.439127373328017,1,12.868106753842904,26.141814691911183,0,10.012010139523415,26.26034589249692,0,12.0,30.391394699264296,0,0.347,0.4,-0.0043,1.0,0
168,69,43,22,68.55694806949778,10,0,1,Basic,No,2,2,3,8.332616804031128,0,21.321562813373763,45.6177706383762,0,25.473862914622288,60.99596772131792,0,21.04749205073314,53.5594990552582,0,0.6647,0.5,-0.2481,0.0,0
169,35,11,17,58.265517238336734,7,1,1,Premium,Yes,4,3,4,23.69786872028171,0,16.062073553808624,52.29567923658818,3,12.415440726968685,46.05887190122802,6,17.0,58.265517238336734,0,0.5209,0.8,0.1325,1.0,1
170,31,16,22,62.46654816560238,8,1,0,Basic,No,2,1,5,6.984454700563477,0,22.98129608748064,77.08805289071384,3,19.636804117957173,52.257969831594224,6,22.339858827260816,42.89498769114857,12,0.6158,0.7,0.4662,0.0,0
171,28,12,18,62.26209251358522,7,0,2,Basic,No,5,1,5,10.902425514986668,0,18.401727109121826,65.61706233508743,0,14.017613806411694,65.42963907198228,0,19.008658692212695,67.61443884087043,0,0.5475,1.0,0.0028,0.0,0
172,27,48,17,56.1385293648199,8,0,2,Premium,Yes,5,3,5,65.23225660465575,1,16.65158370731624,65.07526619739481,0,18.66865021654731,59.50844687395181,0,16.380893787744984,64.16740285563907,0,0.5281,1.0,0.092,1.0,1
173,38,21,27,83.70792704973901,13,0,21,VIP,Yes,4,0,2,50.115010356460495,0,26.475842846248387,93.00542385368892,0,28.377405465053577,73.21453992491854,0,25.12326700610075,92.72740532445702,0,0.8247,0.6,0.2667,,1
174,44,9,20,61.109968901357334,8,0,1,Basic,No,5,1,5,10.298966243758452,0,22.342380841544983,68.90143354871246,0,17.077014804601593,78.70019752797161,0,20.0,61.109968901357334,0,0.5847,1.0,-0.1229,0.0,0
175,47,61,29,83.08009927383172,13,0,0,Basic,Yes,2,1,5,7.878262136704246,0,28.136305312365916,99.03223903508966,0,29.943008506714342,95.48488016814449,0,25.77259497867192,66.3775966895727,0,0.8493,0.7,0.0368,0.0,1
176,51,5,21,64.13231408404711,8,1,2,Premium,No,4,2,5,14.141610550959031,1,23.693351853672084,60.94768006106528,3,21.0,64.13231408404711,0,21.0,64.13231408404711,0,0.6081,0.9,-0.0489,1.0,0
177,41,16,24,91.44300775929868,9,0,1,Basic,No,4,2,3,9.83866732050306,0,24.36427238800041,106.295074667268,0,24.537065986698632,105.56427049442256,0,21.86078709703191,67.47257480602032,0,0.7534,0.7,0.0069,0.0,0
178,61,45,25,67.57217119200834,12,0,2,Basic,No,2,0,5,8.157216089052495,0,24.26423836683476,74.2801526674094,0,21.01639635310497,71.10124165869802,0,25.335618135000647,69.19256012248164,0,0.73,0.7,0.0441,0.0,0
179,37,20,23,74.34746911265916,10,0,2,Basic,No,1,7,5,9.471289210225551,0,21.429461509381817,78.80216289205549,0,20.73843048366156,76.41509676078005,0,23.713158576119067,45.773126720373966,0,0.6973,0.6,0.0308,0.0,0
180,70,9,28,87.18887387999192,14,0,0,Basic,Yes,5,1,5,8.665503241378403,0,27.6909505401345,66.62919109659347,0,27.727669885194672,75.32270607573852,0,28.0,87.18887387999192,0,0.864,1.0,-0.1139,0.0,1
181,49,74,25,75.78353565375662,10,0,1,Basic,No,5,1,5,8.646628845214535,0,26.00673134110312,79.80130732344143,0,23.073012921125212,86.25167064634036,0,23.86945024149833,64.79199328586678,0,0.7288,1.0,-0.0739,0.0,0
182,27,33,26,71.38867578512121,13,1,0,VIP,No,5,5,3,59.841885538148894,0,25.245974083212012,80.56473392888249,3,22.707588012019855,63.718363179800285,6,22.752936831487418,93.1352493164912,12,0.7703,0.8,0.2603,,0
183,22,27,18,56.57414468804562,9,0,2,VIP,No,5,1,2,47.74184684550232,0,19.700671105960883,58.90273430506663,0,19.88000365177292,73.53611129353462,0,15.168859849459391,67.5792763406414,0,0.5572,0.7,-0.1963,,0
184,49,77,17,53.6542175042448,8,0,0,Premium,No,2,4,4,18.94464879446159,0,16.146082327143265,66.15923317062749,0,17.077930815806198,80.22831957357786,0,16.93600738485867,54.481018028638715,0,0.5198,0.6,-0.1732,1.0,0
185,35,71,29,95.11820209541106,12,0,0,Basic,No,2,1,5,8.62034019281076,0,28.750430835217735,108.07331868981343,0,30.0,96.3880662788154,0,26.775361212834476,89.36380963557328,0,0.8752,0.7,0.12,0.0,0
186,49,14,4,15.71693634666026,2,1,0,Basic,No,3,1,5,9.77541605591494,1,1.4266111950170064,12.930087228124329,3,7.013490341321838,10.938166772717926,6,3.0625229536730783,0.0,12,0.1343,0.8,0.1669,0.0,0
187,49,12,29,85.7246739853224,13,0,3,Premium,No,5,1,2,16.559340778290306,0,30.0,86.8187627145532,0,27.44614351963017,97.757362791776,0,26.910115428639212,71.81212987741569,0,0.8581,0.7,-0.1108,1.0,0
188,40,10,20,59.93387542253544,9,1,0,Basic,Yes,4,3,3,10.769518249313329,0,19.46564861286087,57.27952111223577,3,15.50565970522686,70.45443844148579,6,20.0,59.93387542253544,0,0.595,0.7,-0.1844,0.0,1
189,30,6,23,66.72046349112493,12,9,2,Premium,Yes,3,0,5,25.856161292518536,0,26.15774101467178,62.503215146930465,27,23.786470287772524,67.046314043007,54,23.0,66.72046349112493,4,0.7005,0.8,-0.0668,1.0,1
190,18,6,28,86.02643335618603,14,1,23,Premium,Yes,4,3,1,23.67678821020573,0,29.40962003453657,87.02038826303307,3,25.46945020755105,96.81759653639531,6,28.0,86.02643335618603,0,0.8601,0.5,-0.1002,1.0,1
191,33,28,4,5.0,2,1,0,Basic,No,5,2,5,7.951482088779769,0,4.168999547455292,7.344920776742571,3,4.060326019251445,14.20664627904899,6,2.33896738853898,43.312038953200926,12,0.0986,1.0,-0.4512,0.0,0
192,52,11,27,90.04981146427838,13,1,0,Premium,No,4,2,5,23.278155596888062,0,29.450352042053815,69.14556744665767,3,27.976523333001353,94.42142605480196,6,27.0,90.04981146427838,0,0.8459,0.9,-0.2649,1.0,0
193,42,18,27,90.06966806140717,14,1,6,VIP,No,2,2,5,45.38396452588593,0,27.810217698844212,89.6763703478863,3,26.511198508148016,105.82345710028044,6,27.911911745629588,76.80972191965454,12,0.8602,0.7,-0.1512,,0
194,21,19,24,127.6834600333788,9,0,4,Basic,No,5,0,1,8.725179975164643,0,26.016520241709543,131.73326058408827,0,25.61061686287523,106.47737149849485,0,24.006444154917386,103.9674105738262,0,0.8486,0.6,0.235,0.0,0
195,42,34,28,75.22150973014443,13,0,15,Basic,Yes,4,6,2,9.62647564981463,0,26.275257000685446,76.51883793560103,0,29.07692568475017,92.0767716585342,0,27.833891677268205,95.59456472010604,0,0.8098,0.6,-0.1672,0.0,1
196,45,55,28,79.14358833677875,12,1,4,Basic,Yes,3,2,2,11.507493031465552,0,28.92237771648223,78.43721875480156,3,26.50517121017073,55.347283898002985,6,28.703215659268057,75.61691267154188,12,0.8086,0.5,0.4098,0.0,1
197,32,110,16,33.297116049691596,6,2,1,Basic,No,4,1,4,10.188819978951097,0,17.00544372120602,23.187953761710663,6,13.53599201625224,30.48854604524544,12,15.359180178236636,14.956559274200371,24,0.41,0.8,-0.2318,0.0,0
198,42,16,17,46.85578514094577,7,0,0,Basic,No,3,1,5,13.313809302913786,0,13.91051786955754,33.79284620792355,0,16.432530226918672,54.44358533291247,0,21.144840443774537,22.302011272269745,0,0.4829,0.8,-0.3725,0.0,0
199,40,54,10,34.611820403996774,5,0,0,Basic,No,3,1,4,6.053390963314898,0,13.013250928179389,29.291112964482828,0,10.62474202151723,42.738989186085895,0,11.292464225027496,29.17569460425816,0,0.3201,0.7,-0.3075,0.0,0
200,23,23,27,76.39554638206958,13,0,0,Basic,No,4,0,3,85.4513958067222,0,24.67933548459057,58.27239205290739,0,26.85953172688526,68.86243839658997,0,23.027344739337657,71.88019981565324,0,0.8004,0.7,-0.1516,0.0,0
201,45,81,22,75.41806659414226,10,1,5,Basic,No,5,1,1,10.333177807981464,0,19.402075270801795,74.98675290888798,3,21.8359045403551,115.55051469200812,6,20.211152323044413,74.02334396355445,12,0.6876,0.6,-0.348,0.0,0
202,46,41,26,82.45467721958764,11,0,2,VIP,No,2,3,4,49.4927853170658,0,20.30262893837249,74.03637827115844,0,28.11130674998793,118.46177894551433,0,24.780181140966313,88.33624381537528,0,0.7787,0.6,-0.3719,,0
203,53,32,15,46.37697728986642,6,0,1,Premium,Yes,5,0,5,19.63647449241112,0,15.947711879653596,48.39369346002881,0,12.967253854031092,41.28462475020601,0,12.079588021877877,11.89547665703111,0,0.4403,1.0,0.1681,1.0,1
204,55,16,25,76.63824775876766,12,0,1,VIP,No,3,1,4,38.05917483342588,0,21.71386914617064,71.02877306516002,0,25.54672911838722,79.53269659568794,0,23.896762954385743,70.48188543502488,0,0.7602,0.7,-0.1056,,0
205,19,6,17,51.822301960754075,7,1,1,Premium,Yes,3,2,3,20.312446037431354,0,15.966161027286049,32.37412773060315,3,16.207570862980266,45.4480617756825,6,17.0,51.822301960754075,0,0.4994,0.6,-0.2815,1.0,1
206,22,51,14,31.866605463215095,6,1,2,Basic,No,5,1,2,7.873811308309814,1,15.67573677494643,22.053504248811613,3,15.12500085352272,15.125652448999148,6,14.986726046228862,14.938388687052631,12,0.3786,0.7,0.4296,0.0,0
207,50,26,15,55.16010425090301,7,1,1,Basic,Yes,5,2,5,10.421961925145512,0,15.384105819385791,57.02352044584175,3,16.676954578592536,45.59221077855444,6,13.294929808232135,104.74242827400904,12,0.4839,1.0,0.2453,0.0,1
208,47,1,16,256.20285934845356,6,0,0,Premium,No,5,2,4,22.75401343465309,0,5.333333333333333,85.40095311615119,0,16.0,256.20285934845356,0,16.0,256.20285934845356,0,0.699,0.9,-0.6641,1.0,0
209,49,20,24,77.0769958443416,10,0,1,Premium,Yes,5,1,4,19.889227619076916,1,20.81864097835107,74.34350879261325,0,29.316830797867695,69.30036236068688,0,23.705504282971592,100.06501957982157,0,0.7198,0.9,0.0717,1.0,1
210,70,8,14,44.86437706462024,6,9,2,Basic,Yes,4,2,2,8.972338052682305,1,13.784774229176996,47.38120581991738,27,13.667431765214497,31.462175541136645,54,14.0,44.86437706462024,6,0.4219,0.6,0.4904,0.0,1
211,50,1,15,45.90836026255242,6,0,1,Premium,No,1,2,4,22.26315117686265,1,5.0,15.30278675418414,0,15.0,45.90836026255242,0,15.0,45.90836026255242,0,0.4387,0.5,-0.6525,1.0,0
212,57,120,22,80.44228915433077,9,1,0,VIP,Yes,5,3,5,32.32480665040056,0,23.401672893505385,78.28129855168206,3,26.102415830307837,52.26673896906732,6,20.29175140925448,96.36965814472404,12,0.69,1.0,0.4884,,1
213,56,23,27,91.85376299437044,13,0,2,Premium,No,4,0,2,20.887629303329607,0,30.0,83.7414933976449,0,26.897569940576805,93.98184745547628,0,28.89788462324046,118.40594598794146,0,0.8519,0.6,-0.1078,1.0,0
214,49,50,21,66.00877372787484,9,0,5,Basic,No,3,5,5,10.396741434120443,0,19.693082853339387,65.69209708367431,0,18.89284182185805,62.96007599054008,0,26.222635292775458,59.19434448160238,0,0.6286,0.8,0.0427,0.0,0
215,35,17,17,50.99981354911781,9,0,0,Basic,No,4,0,1,9.697508372079753,0,14.36593261257155,44.86931824184959,0,16.692920865870253,70.68246532579992,0,15.059183070365783,38.18062854338447,0,0.5252,0.5,-0.3601,0.0,0
216,51,30,21,63.75842019384574,9,0,0,Basic,No,5,3,5,12.891883011772308,0,21.61990195768884,77.53352193689754,0,18.862661020012126,65.27711030820198,0,21.289188447477695,77.94396468990575,0,0.6211,1.0,0.1849,0.0,0
217,28,120,22,81.21186564534938,10,0,1,VIP,Yes,3,0,1,45.791820284856385,0,22.422842457080083,74.45989770273034,0,23.18519879491905,93.21542813161852,0,20.65923576742294,90.72988296338627,0,0.7069,0.4,-0.1991,,1
218,35,29,24,72.94002620051015,12,0,8,VIP,Yes,5,0,5,47.40765018681737,0,23.990280774432165,74.70171086000266,0,24.11181242139739,72.92910710657468,0,23.49490312660291,66.69734975350372,0,0.7346,1.0,0.024,,1
